tweet_id,user_id,username,text,created_at,retweets,likes,mentions,retweeted_user,quoted_user,followers,account_created,has_media,reply_to,hashtags,vader_text,cleaned_text,sentiment_score
1842716397014499634,1234596268510531585,shazero8,@Hind_Gaza Glad they are still going you terrorists.,2024-10-05 23:59:59+00:00,0,1,[],,,92,Mon Mar 02 21:47:50 +0000 2020,0,,[],Glad they are still going you terrorists.,glad still going terrorists,-0.2732
1842716396985241626,1445160193466241026,j40021184,"@Ofir_Akunis The more important question is why Iran is seeking the destruction of Israel. There is no territorial dispute and Israel is not a threat to Iran.
This is just an unjustified hatred.",2024-10-05 23:59:59+00:00,0,0,[],,,0,Mon Oct 04 22:54:00 +0000 2021,0,,[],"The more important question is why Iran is seeking the destruction of Israel. There is no territorial dispute and Israel is not a threat to Iran.
This is just an unjustified hatred.",important question iran seeking destruction israel territorial dispute israel threat iran unjustified hatred,-0.8373
1842716395420741931,1327829216583442432,jewishwarrior13,"Senior Russian commentator: ""If Israel succeeded in eliminating the second leader of Hezbollah a few days after the first, it means that representatives of Israeli intelligence are sitting at the same table where Iran's most important decisions are made.""",2024-10-05 23:59:59+00:00,597,4401,[],,,122196,Sun Nov 15 04:22:40 +0000 2020,0,,[],"Senior Russian commentator: ""If Israel succeeded in eliminating the second leader of Hezbollah a few days after the first, it means that representatives of Israeli intelligence are sitting at the same table where Iran's most important decisions are made.""",senior russian commentator israel succeeded eliminating second leader hezbollah days first means representatives israeli intelligence sitting table important decisions made,0.7902
1842716395324232001,881192490128334848,thenewliberal16,"@SadiaShaukat10 @spectatorindex They can locate everybody. That doesn’t mean you can rescue them without taking a big risk for their lives. 

The war in Lebanon is also faster because there are no Israeli hostages and therefore Israel can unleash hell without being (too) careful.",2024-10-05 23:59:59+00:00,0,4,[],,,803,Sat Jul 01 16:47:16 +0000 2017,0,,[],"They can locate everybody. That doesn’t mean you can rescue them without taking a big risk for their lives. 

The war in Lebanon is also faster because there are no Israeli hostages and therefore Israel can unleash hell without being (too) careful.",locate everybody mean rescue without taking big risk lives war lebanon also faster israeli hostages therefore israel unleash hell without careful,-0.7923
1842716394825433590,64159634,oneleftshoe,"@OcarinaJones Israel has made many bad decisions to get us to this place.  If they had assimilated with the Palestinians rather than being the despot and treating them like slaves, our world would be very different.",2024-10-05 23:59:59+00:00,0,0,[],,,1371,Sun Aug 09 11:43:58 +0000 2009,0,,[],"Israel has made many bad decisions to get us to this place.  If they had assimilated with the Palestinians rather than being the despot and treating them like slaves, our world would be very different.",israel made many bad decisions get us place assimilated palestinians rather despot treating like slaves world would different,-0.25
1842716393013203058,15407085,ramidorot,"@DillyHussain88 @metpoliceuk Thats strange, it's look you celebrated the hamas massacre just a year ago.
Now you understand the term Fafo
https://t.co/lMCwvro6v7",2024-10-05 23:59:58+00:00,0,0,[],,DillyHussain88,47,Sat Jul 12 19:24:24 +0000 2008,0,,[],"Thats strange, it's look you celebrated the hamas massacre just a year ago.
Now you understand the term Fafo",thats strange look celebrated hamas massacre year ago understand term fafo,0.4404
1842716392597991918,2553720408,saraswhite002,"@NickKristof Macron is now calling arm embargo after a yr long slaying  of children, babies &amp; civilians in GAZA now this horrific terrorism against civilians  is extended to lebanon population. Biden refused the call for disarmaments &amp; US bombs are reining on-civilians",2024-10-05 23:59:58+00:00,0,0,[],,,174,Sun Jun 08 02:44:01 +0000 2014,0,,[],"Macron is now calling arm embargo after a yr long slaying  of children, babies &amp; civilians in GAZA now this horrific terrorism against civilians  is extended to lebanon population. Biden refused the call for disarmaments &amp; US bombs are reining on-civilians",macron calling arm embargo yr long slaying children babies civilians gaza horrific terrorism civilians extended lebanon population biden refused call disarmaments us bombs reining,-0.9194
1842716392455385137,969706305152696320,tempe_tweeter,Read this and then tell me why you @AlboMP are not only supporting Israel unconditionally but you are kowtowing to the US so you and your gov are dragged into being complicit in genocide. I was so wrong about you both. @SenatorWong,2024-10-05 23:59:58+00:00,0,0,[],,humeyra_pamuk,411,Fri Mar 02 22:49:34 +0000 2018,0,,[],Read this and then tell me why you  are not only supporting Israel unconditionally but you are kowtowing to the US so you and your gov are dragged into being complicit in genocide. I was so wrong about you both.,read tell supporting israel unconditionally kowtowing us gov dragged complicit genocide wrong,-0.8171
1842716392333672802,436043532,lil_rogers,@elonmusk We shun you for supporting Israel’s genocide against Palestinians.,2024-10-05 23:59:58+00:00,0,0,[],,,279,Tue Dec 13 18:33:29 +0000 2011,0,,[],We shun you for supporting Israel’s genocide against Palestinians.,shun supporting israel genocide palestinians,0.4404
1842716387653165503,1724934568405553152,catseye33,"@VP @VP 

Please.

We cannot keep giving Israel so much power over our lives and we cannot keep giving them so much money and weapons.

Bibi is a Barbarian.",2024-10-05 23:59:57+00:00,0,0,[],,,1054,Wed Nov 15 23:37:30 +0000 2023,0,,[],"Please.

We cannot keep giving Israel so much power over our lives and we cannot keep giving them so much money and weapons.

Bibi is a Barbarian.",please cannot keep giving israel much power lives cannot keep giving much money weapons bibi barbarian,-0.5679
